username, date, retweets, text, id, permalink,,,,
kmacnaull,5/4/11 18:09,0,This month's book club read is Bossypants by Tina Fey http://bit.ly/kr9nqG #bookclub,6.59008E+16,https://twitter.com/kmacnaull/status/65900762890387456,,,,
everreadyy,5/4/11 18:08,0,"Acquired Tina Fey's new book  bossypants "" and Limp Bizkit's ""significant other"" today. #thisisgonnabeagoodtour #moshpants""",6.59007E+16,https://twitter.com/everreadyy/status/65900683848724482,,,,
xeney,5/4/11 18:03,0,I'm #reading Bossypants by Tina Fey http://www.goodreads.com/review/show/165629473,6.58994E+16,https://twitter.com/xeney/status/65899441273573377,,,,
_FrancescaT,5/4/11 18:02,0,@SoundofSilence1 PS) I take it that you're enjoying Bossypants ?,6.58991E+16,https://twitter.com/_FrancescaT/status/65899120585478144,,,,
FumblingNormal,5/4/11 18:01,0,Reading Bossypants on the bus and people are looking at me funny. I guess that's what happens when you laugh so hard you snort...repeatedly!,6.5899E+16,https://twitter.com/FumblingNormal/status/65898960916709377,,,,
Princess_Holly,5/4/11 18:01,0,"@maureen_g I loved Bossypants too! I read"" the audiobook.""",6.58989E+16,https://twitter.com/Princess_Holly/status/65898931640475648,,,,
donnavanliere,5/4/11 18:01,0,"Sadly, Tina Fey's Bossypants was mostly a disappointment. Preferred Steve Martin's Born Standing Up. Loving Brooke Fraser new cd!",6.58989E+16,https://twitter.com/donnavanliere/status/65898878792237056,,,,
marianliz,5/4/11 18:00,1,"Tina Fey's BOSSYPANTS - fourth week at #1 ! Go @reaganart / @ReaganArthurBks ! Such a great, funny read.",6.58987E+16,https://twitter.com/marianliz/status/65898724265693184,,,,
captaincaddell,5/4/11 17:59,0,Go buy tina fey's autobiography #bossypants . It's amazing. #shesthequeen,6.58984E+16,https://twitter.com/captaincaddell/status/65898391858712576,,,,
rachaelly504,5/4/11 17:57,0,listening to @NotTinaFey read her book #Bossypants on audiobook is super awesome,6.58979E+16,https://twitter.com/rachaelly504/status/65897875174985729,,,,
EastendersHQ,5/4/11 17:52,0,Bossypants â€“ Tina Fey Speaks Out Â« The Harlequin Tea Set: Instead Fey is like the geeky but snarky colleague who... http://bit.ly/mAqSrf,6.58965E+16,https://twitter.com/EastendersHQ/status/65896494003269632,,,,
scutmonkey,5/4/11 17:49,0,Photo: From @GrandCentralPub website. My book and â€œ Bossypants â€ù cattycorner! Which in some cultures means... http://tumblr.com/xb72dzg362,6.58959E+16,https://twitter.com/scutmonkey/status/65895903537528833,,,,
bookofwinner,5/4/11 17:40,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 35 days in the top 100 (178)Download: $12.99... http://bit.ly/cT1CTm,6.58935E+16,https://twitter.com/bookofwinner/status/65893513010757633,,,,
rsulock,5/4/11 17:37,0,Some sweet person just had Bossypants delivered to my door. So excited!,6.58929E+16,https://twitter.com/rsulock/status/65892889057705984,,,,
jssl,5/4/11 17:35,0,Tina Fey's Bossypants is a fun easy read and quite worthwhile. I recommend.,6.58923E+16,https://twitter.com/jssl/status/65892317999009792,,,,
bookofwinner,5/4/11 17:34,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (178)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.58921E+16,https://twitter.com/bookofwinner/status/65892127804104704,,,,
DTJB,5/4/11 17:30,1,Ok #Tina Fey #best seller #bossypants is fab! must read if ur fun upbeat no prejudice honest folk with a somewhat dirty mouth! Luv it,6.58911E+16,https://twitter.com/DTJB/status/65891076656988161,,,,
leapinlizzy,5/4/11 17:26,0,@d_min bossypants was great! Non stop laughing!,6.58901E+16,https://twitter.com/leapinlizzy/status/65890124763901953,,,,
colesclove,5/4/11 17:24,0,Pick up a copy of #TinaFey 's #BossyPants for 3x the #plumrewards points! A great gift idea for the #Mom who loves a good laugh! #MothersDay,6.58896E+16,https://twitter.com/colesclove/status/65889594935222272,,,,
sharp_photo,5/4/11 17:17,0,Taking my Bossypants audiobook to the gym. Can I run and supress laughter at the same time? Let's find out!,6.58877E+16,https://twitter.com/sharp_photo/status/65887718013550592,,,,
CANotary1,5/4/11 17:05,0,Hilarious! We need more Tina Feys in this world. http://bit.ly/gfvkAK @GetGlue #Bossypants,6.58847E+16,https://twitter.com/CANotary1/status/65884738367393792,,,,
BookAddictKatie,5/4/11 17:05,0,Thanks @BakerandTaylor ! I just got the copy of BossyPants in the mail that I won! Yay!,6.58847E+16,https://twitter.com/BookAddictKatie/status/65884668242837504,,,,
AudioBookFans,5/4/11 16:52,0,"Brand new review! Bossypants by Tina Fey. Go read it, comment it, love it. http://bit.ly/kmAoSt #audiobook #review #book #tinafey",6.58816E+16,https://twitter.com/AudioBookFans/status/65881584108175360,,,,
sarahlasker,5/4/11 16:49,0,bossypants .,6.58807E+16,https://twitter.com/sarahlasker/status/65880675965874176,,,,
kaitmarch,5/4/11 16:42,1,"My ability to turn good news into anxiety is rivaled only by my ability to turn anxiety into chin acne."" #Bossypants #gpoy""",6.58791E+16,https://twitter.com/kaitmarch/status/65879085951352833,,,,
BOOKSAVINGS,5/4/11 16:32,0,Awesome Book for MOM: ' Bossypants ' by Tina Fey (Next-Day Delivery Available) http://amzn.to/jZejFB,6.58765E+16,https://twitter.com/BOOKSAVINGS/status/65876479011069952,,,,
domestocrat,5/4/11 16:30,0,"@kittenfire Never Let Me Go, it's ok...looking forward to Tina Fey's Bossypants next",6.58759E+16,https://twitter.com/domestocrat/status/65875886410432512,,,,
jpgarland,5/4/11 16:26,0,I'm #reading Bossypants by Tina Fey http://goodreads.com/review/show/165603550,6.5875E+16,https://twitter.com/jpgarland/status/65875029019201536,,,,
janchief,5/4/11 16:26,0,I'm #reading Bossypants by Tina Fey http://www.goodreads.com/review/show/165603393,6.58749E+16,https://twitter.com/janchief/status/65874932550217728,,,,
gracifer,5/4/11 16:24,0,I'm #397 in line to hold Tina Fey's book Bossypants from the library. I guess I'll just suck it up and buy it from @Amazon .. (my bff.),6.58745E+16,https://twitter.com/gracifer/status/65874451480330240,,,,
gleesonb,5/4/11 16:22,0,@daveleahy thought bossypants wasn't great tbh.,6.58738E+16,https://twitter.com/gleesonb/status/65873846078668800,,,,
MommysFreeTime,5/4/11 16:16,0,A Mother's Prayer- Tina Fey: I thought I would share this with you. It's from Tina Fey's book BossyPants . I love... http://bit.ly/ihgKE0,6.58724E+16,https://twitter.com/MommysFreeTime/status/65872442928791553,,,,
laceface9,5/4/11 16:15,0,My bookmark for #Bossypants was a receipt from Mickeyds for 2 mcchickens w/cheese. I like to think Tina Fey would approve/slightly turned on,6.58722E+16,https://twitter.com/laceface9/status/65872162459885569,,,,
LoahP,5/4/11 16:13,0,"I don't need life advice, I've got Bossypants #LivingaTinaFeyappreciationlife",6.58718E+16,https://twitter.com/LoahP/status/65871774822318080,,,,
LaTiceComedy,5/4/11 16:04,0,"Bought Tina Fey's new book  Bossypants ""......once I crack open the cover and read a few pages"," I'll let you know how it is.""",6.58695E+16,https://twitter.com/LaTiceComedy/status/65869475022520320,,,
edieramer,5/4/11 16:04,0,So excited. Bossypants by Tina Fey is waiting for me at my library.,6.58694E+16,https://twitter.com/edieramer/status/65869427798851584,,,,
EleanorRigby,5/4/11 16:04,0,Et plouf tina fey qui te cite catherine deneuve (rapport Ã  sa beautÃ©) dans bossypants,6.58693E+16,https://twitter.com/EleanorRigby/status/65869344395116545,,,,
MadeofSnails,5/4/11 16:03,0,@gabreviews is giving away a copy of Tina Fey's book Bossypants ! Visit http://bit.ly/kBeyu5 to enter. #giveaway ends 5/27,6.58691E+16,https://twitter.com/MadeofSnails/status/65869083769454592,,,,
EpilepticBat,5/4/11 16:02,0,To this day the smell of fresh popcorn causes me to experience stress, hunger," and sketch ideas for John Goodman."" #bossypants""",6.5869E+16,https://twitter.com/EpilepticBat/status/65869047438393344,,
sunnilala,5/4/11 16:00,0,I'm LMFAO! Reading #bossypants by Tina Fey omg!! I'm crying right now! Sooo funny,6.58685E+16,https://twitter.com/sunnilala/status/65868461062098945,,,,
holidaygiftbuzz,5/4/11 16:00,0,Currently Buzzing #Bossypants (Audiobook #ChristmasGift #Christmas #books . http://www.holidaygiftbuzz.com/product/2833/books/,6.58683E+16,https://twitter.com/holidaygiftbuzz/status/65868324873052160,,,,
melissarose,5/4/11 15:52,0,"reading  bossypants "" in the shade"," i got cold. moved to a spot in the sun. felt my knees getting burned. went back to shade. #gingerproblems""",6.58663E+16,https://twitter.com/melissarose/status/65866345698430976,,,
JoneeKreuz,5/4/11 15:50,0,Today's commute made #awesome by listening to #Grinderman while reading Tina Fey's #Bossypants .,6.5866E+16,https://twitter.com/JoneeKreuz/status/65866002688258048,,,,
pitchdesign,5/4/11 15:47,0,"Thanks, tiny MN airport for stocking Tina Fey's #Bossypants . It's so fucking funny I may not do anything for the next 2 days while I read it",6.58652E+16,https://twitter.com/pitchdesign/status/65865214641438720,,,,
daveleahy,5/4/11 15:47,0,"currently loving Tina Fey  Bossypants "" Book (read) / ""Alone in Berlin"" (reading) / Game of Thrones (watching) / iPad2 (needless gadget)""",6.58651E+16,https://twitter.com/daveleahy/status/65865098278875136,,,,
Anabelle_Anas,5/4/11 15:42,0,#5: Bossypants http://amzn.to/l3DRjw,6.58638E+16,https://twitter.com/Anabelle_Anas/status/65863781972062208,,,,
cygnoir,5/4/11 15:41,0,4 of 5 stars to Bossypants by Tina Fey http://www.goodreads.com/review/show/165411596,6.58636E+16,https://twitter.com/cygnoir/status/65863637897719808,,,,
IvanTrainer,5/4/11 15:41,0,finished Bossypants by Tina Fey http://amzn.to/dRoCgd #Kindle,6.58636E+16,https://twitter.com/IvanTrainer/status/65863628863180800,,,,
kazzarellohall,5/4/11 15:38,0,Why did I wait so long to get a kindle? This is amazing. #Bossypants = continuous laughter.,6.58628E+16,https://twitter.com/kazzarellohall/status/65862770146545666,,,,
bookofwinner,5/4/11 15:36,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 35 days in the top 100 (177)Download: $12.99... http://bit.ly/cT1CTm,6.58625E+16,https://twitter.com/bookofwinner/status/65862454432907264,,,,
TxShanita,5/4/11 15:35,0,"Thank you Tina Faye, I shall forever think of Bevo as the shape of lady parts. #bossypants",6.58622E+16,https://twitter.com/TxShanita/status/65862222538215425,,,,
pants65,5/4/11 15:34,0,"Tina Fey Puts On Her Bossy Pants: Tina Fey brings the funny fundamentals of her life into focus with  Bossypants ... http://bit.ly/mQmr1t""",6.58619E+16,https://twitter.com/pants65/status/65861865334505472,,,,
bookofwinner,5/4/11 15:31,0,#entertainment #hot #1: Bossypants : Bossypants Tina Fey (Author) (177)Download: $12.99 2 used & new from $9.99(... http://bit.ly/cGIedd,6.58612E+16,https://twitter.com/bookofwinner/status/65861185672716288,,,,
heatherread,5/4/11 15:30,0,@annacramer1 BN's #Nook has an enhanced edition of bossypants with photos and audio,6.58608E+16,https://twitter.com/heatherread/status/65860767404134400,,,,
lizcies,5/4/11 15:29,0,@AnnaCramer1 Freakonomics was excellent. I really want to read Bossypants - let me know how you like it!,6.58605E+16,https://twitter.com/lizcies/status/65860525527015425,,,,
anderwitt,5/4/11 15:28,0,finished Bossypants by Tina Fey http://amzn.to/dRoCgd #Kindle,6.58604E+16,https://twitter.com/anderwitt/status/65860375081517056,,,,
Steelwheels76,5/4/11 15:27,0,"Hmmm... Read Tina Fey's #bossypants or celebrate #starwarsday .... Why not both. I almost wrote Why not bothans"". My subconscious wins.""",6.58602E+16,https://twitter.com/Steelwheels76/status/65860216872382464,,,,
AvidBookshop,5/4/11 15:20,2,"We're digging author Edan Lepucki's review of Tina Fey's bestselling book, BOSSYPANTS . Have you read this... http://fb.me/10B46HWWi",6.58583E+16,https://twitter.com/AvidBookshop/status/65858291179335680,,,,
AnnaCramer1,5/4/11 15:19,0,"3 books on the kindle for Vegas: Bossypants , I Hope They Serve Beer in Hell and Freakonomics. I'm interested to see how they all go together",6.5858E+16,https://twitter.com/AnnaCramer1/status/65857984055607296,,,,
BookChicClub,5/4/11 15:18,0,"On page 115 of 277 of Bossypants , by Tina Fey http://goodreads.com/user_status/show/6086369",6.58579E+16,https://twitter.com/BookChicClub/status/65857904015704064,,,,
torporiffic,5/4/11 15:17,0,"I have Bossypants to read on vacation and two Audible credits, please send suggested alternatives to spending both credits on GameOfThrones.",6.58577E+16,https://twitter.com/torporiffic/status/65857650369363968,,,,
nicksamazing,5/4/11 15:17,0,Bossypants by Tina Fey is the best book I've read so far this year.,6.58576E+16,https://twitter.com/nicksamazing/status/65857554537914368,,,,
SelenaMaranjian,5/4/11 15:13,1,"My ability to turn good news into anxiety is rivaled only by my ability to turn #anxiety into chin #acne ."" Tina Fey #Bossypants #tinafey""",6.58566E+16,https://twitter.com/SelenaMaranjian/status/65856645539954689,,,,
SelenaMaranjian,5/4/11 15:12,0,To say Iâ€™m an #overrated troll, when you have never even seen me guard a bridge," is patently unfair"" Tina Fey #Bossypants #TinaFey #troll""",6.58563E+16,https://twitter.com/SelenaMaranjian/status/65856285685465088,,
JanetBoyer,5/4/11 15:10,0,"@BakerandTaylor Yes, hubby Ron definitely ROTFL at Bossypants ! :oD",6.58559E+16,https://twitter.com/JanetBoyer/status/65855917001945088,,,,
AndreaRodgers,5/4/11 15:06,0,I love @TinaFey but the cover of Bossypants w those man hands is disturbing!,6.58548E+16,https://twitter.com/AndreaRodgers/status/65854794996256768,,,,
SADGIRLYOGA,5/4/11 14:57,0,"Purchased Tina Fey's  Bossypants "" and I CAN'T PUT IT DOWN!""",6.58526E+16,https://twitter.com/SADGIRLYOGA/status/65852595922673664,,,,
amazon_com_book,5/4/11 14:56,0,New #5: Bossypants http://amzn.to/jPgfW7,6.58524E+16,https://twitter.com/amazon_com_book/status/65852396647104512,,,,
wanisys,5/4/11 14:55,0,"Amazon:NewBook: #5: Bossypants : Bossypants by Tina Fey (176)Release Date: April 5, 2011 Buy new: $26.99 $13.97... http://amzn.to/kILhlC",6.5852E+16,https://twitter.com/wanisys/status/65851988549709824,,,,
Anabelle_Anas,5/4/11 14:54,0,#6: Bossypants http://amzn.to/kpZ5Hw,6.58518E+16,https://twitter.com/Anabelle_Anas/status/65851774094938112,,,,
astral_cars,5/4/11 14:53,0,Bossypants is completely perfect. I've already read 180 pages. #tinafeyisgod,6.58515E+16,https://twitter.com/astral_cars/status/65851546885308416,,,,
CaseyBGH,5/4/11 14:52,0,I'm #reading Bossypants by Tina Fey http://www.goodreads.com/review/show/165579117,6.58514E+16,https://twitter.com/CaseyBGH/status/65851414282371073,,,,
samanlive,5/4/11 14:51,0,"Buy Cheap Bossypants by Tina Fey (176)Release Date: April 5, 2011 Buy new: $26.99 $13.97 8... http://amzn.to/iGIIbw #deal #sale #coupon",6.5851E+16,https://twitter.com/samanlive/status/65851043665285120,,,,
colmjackson,5/4/11 14:48,0,RT @dirtytackle : Fergie will be reading Bossypants by Tina Fey during this match. He has asked Mike Phelan to nudge him when its halftime>î€_îÅ—,6.58504E+16,https://twitter.com/colmjackson/status/65850414175764480,,,,
j0shsm1th,5/4/11 14:48,0,"@dirtytackle I enjoyed Bossypants , and im sure Alex will too!",6.58504E+16,https://twitter.com/j0shsm1th/status/65850370357866496,,,,
BrooksDT,5/4/11 14:47,5,Fergie will be reading Bossypants by Tina Fey during this match. He has asked Mike Phelan to nudge him when its halftime.,6.585E+16,https://twitter.com/BrooksDT/status/65850036461912064,,,,
raisethatglass,5/4/11 14:45,0,"A deli that plays only Michael Buble tracks. Nothing like enjoying a sandwich w/ Bossypants "" while ""Crazy Love"" plays in the background.""",6.58496E+16,https://twitter.com/raisethatglass/status/65849618197516288,,,,
ScobeyPhotog,5/4/11 14:45,0,@chaiamwoman just started reading Bossypants and totally felt the need to tell you :-),6.58496E+16,https://twitter.com/ScobeyPhotog/status/65849581019217920,,,,
azaells,5/4/11 14:36,0,Finally got Bossypants ! http://twitpic.com/4tcxbt,6.58474E+16,https://twitter.com/azaells/status/65847402552246272,,,,
jasminhaussmann,5/4/11 14:35,0,"What a perfect afternoon... Bossypants arrived, did an Offroad bike tour, a little bit of golf topped by awesome weather.",6.58471E+16,https://twitter.com/jasminhaussmann/status/65847062792650752,,,,
bookofwinner,5/4/11 14:35,0,#books #deals #store #1: Bossypants : Bossypants Tina Fey (Author) 35 days in the top 100 (176)Download: $12.99... http://bit.ly/cT1CTm,6.5847E+16,https://twitter.com/bookofwinner/status/65847014616870912,,,,
Elizabeth_Crane,5/4/11 14:35,0,@reaganart Me: I ordered Lois Bossypants for Mother's Day. Ben: What are bossy pants?,6.5847E+16,https://twitter.com/Elizabeth_Crane/status/65846970316623872,,,,
eric_churchbook,5/4/11 14:32,0,"#5: Bossypants : Bossypants by Tina Fey (176)Release Date: April 5, 2011 Buy new: $26.99 $13.97 82 used & new f... http://amzn.to/k0p6D9",6.58463E+16,https://twitter.com/eric_churchbook/status/65846275819581440,,,,
kevinchiu,5/4/11 14:32,0,Picked up my first digital book: Bossypants,6.58463E+16,https://twitter.com/kevinchiu/status/65846260002848768,,,,
